Open,High,Low,Close,Volume,Dividends,Stock Splits,date
40916.9609375,41096.66015625,40600.359375,40600.359375,0,0.0,0.0,2024-08-01 00:00:00-04:00
40599.33984375,40614.19921875,40324.98046875,40331.828125,51115373,0.0,0.0,2024-08-01 00:00:00-04:00
40332.23046875,40434.6015625,40282.0390625,40377.6484375,44987179,0.0,0.0,2024-08-01 00:00:00-04:00
40377.66015625,40378.1796875,40219.859375,40253.859375,37592382,0.0,0.0,2024-08-01 00:00:00-04:00
40250.9296875,40263.26171875,40117.8515625,40140.76171875,40303271,0.0,0.0,2024-08-01 00:00:00-04:00
40137.0703125,40221.05859375,40098.5703125,40211.109375,48695535,0.0,0.0,2024-08-01 00:00:00-04:00
40210.48046875,40352.80859375,40200.25,40336.76953125,64897636,0.0,0.0,2024-08-01 00:00:00-04:00
